nli_id,url,period_detected,live_status,problem,current_034,suggested_034,heading_rom,heading_heb,wikidata,batch_921,pipeline_result
987012922175005171,https://www.nli.org.il/he/authorities/987012922175005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E142700 e=E142700 f=N415206 g=N415206,d=E0142700 e=E0142700 f=N0415206 g=N0415206,Castiglione Messer Marino (Italy),קסטיליונה מסר מרינו (איטליה),244802527 | Q51202,BMC 202409,skipped: no valid 034
987012939872305171,https://www.nli.org.il/he/authorities/987012939872305171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E241017 e=E241017 f=N475608 g=N475608,d=E0241017 e=E0241017 f=N0475608 g=N0475608,Dilove (Ukraine),דילובה (אוקראינה),Q600388,BMC 202409,skipped: no valid 034
987012939875105171,https://www.nli.org.il/he/authorities/987012939875105171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E163000 e=E163000 f=N475100 g=N475100,d=E0163000 e=E0163000 f=N0475100 g=N0475100,"Oberberg-Eisenstadt (Eisenstadt, Austria)","אובברג-אייזנשטדט (אייזנשטדט, אוסטריה)",242727399 | Q664876,BMC 202409,skipped: no valid 034
987012945176805171,https://www.nli.org.il/he/authorities/987012945176805171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E243808 e=E243808 f=N484950 g=N484950,d=E0243808 e=E0243808 f=N0484950 g=N0484950,Ivanikivka (Ukraine),איבניקיבקה (אוקראינה),Q4195730,BMC 202409,skipped: no valid 034
987012945177105171,https://www.nli.org.il/he/authorities/987012945177105171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E260932 e=E260932 f=N485614 g=N485614,d=E0260932 e=E0260932 f=N0485614 g=N0485614,Bosyry (Ukraine),בוסירי (אוקראינה),Q4095072,BMC 202409,skipped: no valid 034
987012965177005171,https://www.nli.org.il/he/authorities/987012965177005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E244957 e=E244957 f=N512245 g=N512245,d=E0244957 e=E0244957 f=N0512245 g=N0512245,Volia (Ukraine),ווליה (אוקראינה),Q2068366,BMC 202409,skipped: no valid 034
987012978053305171,https://www.nli.org.il/he/authorities/987012978053305171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E245957 e=E245957 f=N491358 g=N491358,d=E0245957 e=E0245957 f=N0491358 g=N0491358,Nosiv (Ukraine),נוסיב (אוקראינה),Q4327601,BMC 202410,skipped: no valid 034
987012978055305171,https://www.nli.org.il/he/authorities/987012978055305171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E250141 e=E250141 f=N493645 g=N493645,d=E0250141 e=E0250141 f=N0493645 g=N0493645,Hodiv (Ukraine),הודיב (אוקראינה),Q9293202,BMC 202410,skipped: no valid 034
987012978076205171,https://www.nli.org.il/he/authorities/987012978076205171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E261257 e=E261257 f=N484258 g=N484258,d=E0261257 e=E0261257 f=N0484258 g=N0484258,Nyvra (Ukraine),ניברה (אוקראינה),Q4318480,BMC 202410,skipped: no valid 034
987013147776505171,https://www.nli.org.il/he/authorities/987013147776505171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E234913 e=E234913 f=N493441 g=N493441,d=E0234913 e=E0234913 f=N0493441 g=N0493441,Velyka Horozhanna (Ukraine),וליקה הורוז'נה (אוקראינה),Q4106256,BMC 202412,skipped: no valid 034
987012938576205171,https://www.nli.org.il/he/authorities/987012938576205171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E245506 e=E245506 f=N495000 g=N495000,d=E0245506 e=E0245506 f=N0495000 g=N0495000,Yelykhovychi (Ukraine),יליחוביצ'י (אוקראינה),Q59562,BMC 202409,skipped: no valid 034
987012965169505171,https://www.nli.org.il/he/authorities/987012965169505171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E255311 e=E255311 f=N483525 g=N483525,d=E0255311 e=E0255311 f=N0483525 g=N0483525,Doroshivtsi (Ukraine),דורושיבצי (אוקראינה),Q4167088,BMC 202410,skipped: no valid 034
987012968962705171,https://www.nli.org.il/he/authorities/987012968962705171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E113254 e=E113254 f=N451740 g=N451740,d=E0113254 e=E0113254 f=N0451740 g=N0451740,Noventa Vicentina (Italy),נובנטה ויצ'נטינה (איטליה),238166389 | Q46576,BMC 202410,skipped: no valid 034
987012978065405171,https://www.nli.org.il/he/authorities/987012978065405171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E151515 e=E151515 f=N490810 g=N490810,d=E0151515 e=E0151515 f=N0490810 g=N0490810,"Olšany (Studená, Czech Republic)","אולשני (סטודנה, צ'כיה)",Q12042595,BMC 202410,skipped: no valid 034
987013052974605171,https://www.nli.org.il/he/authorities/987013052974605171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E243337 e=E243337 f=N500103 g=N500103,d=E0243337 e=E0243337 f=N0500103 g=N0500103,Pobuzhany (Ukraine),פובוז'אני (אוקראינה),Q4366289,BMC 202411,skipped: no valid 034
987013119877005171,https://www.nli.org.il/he/authorities/987013119877005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E221934 e=E221934 f=N475952 g=N475952,d=E0221934 e=E0221934 f=N0475952 g=N0475952,Ópályi (Hungary),אופאלי (הונגריה),Q1093658,BMC 202411,skipped: no valid 034
987013215704105171,https://www.nli.org.il/he/authorities/987013215704105171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E250112 e=E250112 f=N484015 g=N484015,d=E0250112 e=E0250112 f=N0484015 g=N0484015,"Korshiv (Ivano-Frankivsʹka oblastʹ, Ukraine)","קורשיב (מחוז איוונו-פרנקיבסק, אוקראינה)",Q4234559,BMC 202501,skipped: no valid 034
987013219707505171,https://www.nli.org.il/he/authorities/987013219707505171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E245625 e=E245625 f=N482408 g=N482408,d=E0245625 e=E0245625 f=N0482408 g=N0482408,"Yabluniv (Kosivsʹkyĭ raĭon, Ukraine)","יאבלוניב (מחוז קוסיבסקי, אוקראינה)",Q2619337,BMC 202501,skipped: no valid 034
987013281096505171,https://www.nli.org.il/he/authorities/987013281096505171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E184821 e=E184821 f=N480108 g=N480108,d=E0184821 e=E0184821 f=N0480108 g=N0480108,Ipeľský Sokolec (Slovakia),איפלסקי סוקולץ (סלובקיה),3005156565749723500006 | Q1043101,BMC 202502,skipped: no valid 034
987013184880805171,https://www.nli.org.il/he/authorities/987013184880805171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E255731 e=E255731 f=N483703 g=N483703,d=E0255731 e=E0255731 f=N0483703 g=N0483703,"Synʹkiv (Chortkivsʹkyĭ raĭon, Ukraine)","סינקיב (מחוז צ'ורטקוב, אוקראינה)",Q4420523,BMC 202501,skipped: no valid 034
987013184880905171,https://www.nli.org.il/he/authorities/987013184880905171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E221306 e=E221306 f=N483510 g=N483510,d=E0221306 e=E0221306 f=N0483510 g=N0483510,Tarnivtsi (Ukraine),טרניבצי (אוקראינה),Q264332,BMC 202501,skipped: no valid 034
987013184896505171,https://www.nli.org.il/he/authorities/987013184896505171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E153907 e=E153907 f=N490216 g=N490216,d=E0153907 e=E0153907 f=N0490216 g=N0490216,Oponešice (Czech Republic),אופונסיצה (צ'כיה),Q166013,BMC 202501,skipped: no valid 034
987013219678705171,https://www.nli.org.il/he/authorities/987013219678705171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E165422 e=E165422 f=N472638 g=N472638,d=E0165422 e=E0165422 f=N0472638 g=N0472638,Iván (Hungary),איוון (הונגריה),249410900 | Q1046918,BMC 202501,skipped: no valid 034
987013219683005171,https://www.nli.org.il/he/authorities/987013219683005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E252113 e=E252113 f=N484841 g=N484841,d=E0252113 e=E0252113 f=N0484841 g=N0484841,Unizh (Ukraine),אוניז' (אוקראינה),Q4475889,BMC 202501,skipped: no valid 034
987013219701205171,https://www.nli.org.il/he/authorities/987013219701205171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E251412 e=E251412 f=N484542 g=N484542,d=E0251412 e=E0251412 f=N0484542 g=N0484542,Garasimiv (Ukraine),גאראסימיב (אוקראינה),Q4133562,BMC 202501,skipped: no valid 034
987013219708305171,https://www.nli.org.il/he/authorities/987013219708305171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E243709 e=E243709 f=N493352 g=N493352,d=E0243709 e=E0243709 f=N0493352 g=N0493352,"Ivanivka (Lʹvivsʹka oblastʹ, Ukraine)","איוואניבקה (מחוז לביב, אוקראינה)",Q7265043 | 3134156434631312120004,BMC 202501,skipped: no valid 034
987013236710005171,https://www.nli.org.il/he/authorities/987013236710005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E252916 e=E252916 f=N484945 g=N484945,d=E0252916 e=E0252916 f=N0484945 g=N0484945,Lytiachi (Ukraine),ליטיאצ'י (אוקראינה),Q4264045,BMC 202502,skipped: no valid 034
987013273646105171,https://www.nli.org.il/he/authorities/987013273646105171,20260212-20260218,live,dms-missing-leading-zero,[geohack] d=E242223 e=E242223 f=N49059 g=N49059,d=E0242223 e=E0242223 f=N0049059 g=N0049059,"Zahiria (Kalush, Ukraine)","זהיריה (קלוש, אוקראינה)",Q25443415,BMC 202502,skipped: no valid 034
987013304375905171,https://www.nli.org.il/he/authorities/987013304375905171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E235854 e=E235854 f=N490025 g=N490025,d=E0235854 e=E0235854 f=N0490025 g=N0490025,"Dibrova (Kalusʹkyĭ raĭon, Ukraine)","דיברובה (מחוז קאלוסקי, אוקראינה)",Q4161119,BMC 202502,skipped: no valid 034
987013304358005171,https://www.nli.org.il/he/authorities/987013304358005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=W645517 e=W645517 f=S312030 g=S312030,d=W0645517 e=W0645517 f=S0312030 g=S0312030,"San Gerónimo (Córdoba, Argentina)","סן חרונימו (קורדובה, ארגנטינה)",Q6118827,BMC 202502,skipped: no valid 034
987013304373605171,https://www.nli.org.il/he/authorities/987013304373605171,20260212-20260218,live,dms-missing-leading-zero,[geohack] d=E255535 e=E255535 f=N491428 g=N491428,d=E0255535 e=E0255535 f=N0491428 g=N0491428,Karashyntsi (Ukraine),קאראשינצי (אוקראינה),Q4214529,BMC 202502,skipped: no valid 034
987013339705905171,https://www.nli.org.il/he/authorities/987013339705905171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E183252 e=E183252 f=N495345 g=N495345,d=E0183252 e=E0183252 f=N0495345 g=N0495345,Petrovice u Karviné (Czech Republic),פטרוביצה או קרווינה (צ'כיה),150832272 | Q1374121,BMC 202503,skipped: no valid 034
987013339709005171,https://www.nli.org.il/he/authorities/987013339709005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E233141 e=E233141 f=N500853 g=N500853,d=E0233141 e=E0233141 f=N0500853 g=N0500853,Seredkevychi (Ukraine),סרדקביץ'י (אוקראינה),Q4417505,BMC 202503,skipped: no valid 034
987013348400205171,https://www.nli.org.il/he/authorities/987013348400205171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E162237 e=E162237 f=N472714 g=N472714,d=E0162237 e=E0162237 f=N0472714 g=N0472714,"Unterrabnitz (Unterrabnitz-Schwendgraben, Austria)","אונטררבניץ (אונטררבניץ-שווינדגראבן, אוסטריה)",157794981 | Q679104,BMC 202503,skipped: no valid 034
987013348706805171,https://www.nli.org.il/he/authorities/987013348706805171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E260207 e=E260207 f=N480156 g=N480156,d=E0260207 e=E0260207 f=N0480156 g=N0480156,Sterche (Ukraine),סטרצ'ה (אוקראינה),Q4442409,BMC 202504,skipped: no valid 034
987013348807105171,https://www.nli.org.il/he/authorities/987013348807105171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E270200 e=E270200 f=N470500 g=N470500,d=E0270200 e=E0270200 f=N0470500 g=N0470500,"Oțeleni (județul Iași, Romania)","אוטלני (מחוז יאסי, רומניה)",Q482084,BMC 202503,skipped: no valid 034
987013387634105171,https://www.nli.org.il/he/authorities/987013387634105171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E255426 e=E255426 f=N482753 g=N482753,d=E0255426 e=E0255426 f=N0482753 g=N0482753,Malyĭ Kuchuriv (Ukraine),מלי קוצ'וריב (אוקראינה),Q4278995,BMC 202504,skipped: no valid 034
987013387634805171,https://www.nli.org.il/he/authorities/987013387634805171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E254008 e=E254008 f=N481634 g=N481634,d=E0254008 e=E0254008 f=N0481634 g=N0481634,"Yaseny (Chernivet︠s︡ʹka oblastʹ, Ukraine)","יאסני (מחוז צ'רנוביץ, אוקראינה)",Q4539240,BMC 202504,skipped: no valid 034
987013401032005171,https://www.nli.org.il/he/authorities/987013401032005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E234850 e=E234850 f=N491025 g=N491025,d=E0234850 e=E0234850 f=N0491025 g=N0491025,Nizhnia Lukavitsia (Ukraine),ניז'נה לוקאוויציה (אוקראינה),Q4319335,BMC 202504,skipped: no valid 034
987013405636305171,https://www.nli.org.il/he/authorities/987013405636305171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E165906 e=E165906 f=N472219 g=N472219,d=E0165906 e=E0165906 f=N0472219 g=N0472219,Uraiújfalu (Hungary),אוראיויפאלו (הונגריה),Q1185240,BMC 202504,skipped: no valid 034
987013405639505171,https://www.nli.org.il/he/authorities/987013405639505171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E153525 e=E153525 f=N493202 g=N493202,d=E0153525 e=E0153525 f=N0493202 g=N0493202,"Skřivánek (Okrouhlička, Czech Republic)","סקריוואנק (אוקרוהליצקה, צ'כיה)",Q2293558,BMC 202504,skipped: no valid 034
987013426657905171,https://www.nli.org.il/he/authorities/987013426657905171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E244517 e=E244517 f=N483818 g=N483818,d=E0244517 e=E0244517 f=N0483818 g=N0483818,"Serednii Maidan (Ivano-Frankivsʹka oblastʹ, Ukraine)","סרדניי מיידן (מחוז איוונו-פרנקיבסק, אוקראינה)",Q4438626,BMC 202505,skipped: no valid 034
987013437200305171,https://www.nli.org.il/he/authorities/987013437200305171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E172628 e=E172628 f=N482803 g=N482803,d=E0172628 e=E0172628 f=N0482803 g=N0482803,Horné Orešany (Slovakia),הורנה אורשאני (סלובקיה),240576278 | Q427045,BMC 202505,skipped: no valid 034
987013472828905171,https://www.nli.org.il/he/authorities/987013472828905171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E250239 e=E250239 f=N495743 g=N495743,d=E0250239 e=E0250239 f=N0495743 g=N0495743,I︠A︡seniv (Ukraine),יאסניב (אוקראינה),Q4539195,BMC 202506,skipped: no valid 034
987013472829505171,https://www.nli.org.il/he/authorities/987013472829505171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E235617 e=E235617 f=N500449 g=N500449,d=E0235617 e=E0235617 f=N0500449 g=N0500449,Volia-Visots'ka (Ukraine),וליה-ויסוצקה (אוקראינה),6132170011267484810005 | Q4124817,BMC 202506,skipped: no valid 034
987013475863005171,https://www.nli.org.il/he/authorities/987013475863005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E191402 e=E191402 f=N494338 g=N494338,d=E0191402 e=E0191402 f=N0494338 g=N0494338,"Oczków (Żywiec, Poland)","אוצקוב (ז'יוויץ, פולין)",Q11795802,BMC 202506,skipped: no valid 034
987013525876505171,https://www.nli.org.il/he/authorities/987013525876505171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E244411 e=E244411 f=N491731 g=N491731,d=E0244411 e=E0244411 f=N0491731 g=N0491731,"Dibrova (Ivano-Frankivsʹkyĭ raĭon, Ukraine)","דיברובה (מחוז איוונו-פרנקיבסק, אוקראינה)",Q4161140,BMC 202507,skipped: no valid 034
987013552761005171,https://www.nli.org.il/he/authorities/987013552761005171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E244851 e=E244851 f=N495739 g=N495739,d=E0244851 e=E0244851 f=N0495739 g=N0495739,Ozhydiv (Ukraine),וז'ידיב (אוקראינה),Q4331888,BMC 202507,skipped: no valid 034
987013552763705171,https://www.nli.org.il/he/authorities/987013552763705171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E274200 e=E274200 f=N494700 g=N494700,d=E0274200 e=E0274200 f=N0494700 g=N0494700,Ozharivka (Ukraine),אוז'ריבקה (אוקראינה),Q4331829,BMC 202507,skipped: no valid 034
987013552763805171,https://www.nli.org.il/he/authorities/987013552763805171,20260212-20260218,live,dms-missing-leading-zero,[geonames] d=E274822 e=E274822 f=N483225 g=N483225,d=E0274822 e=E0274822 f=N0483225 g=N0483225,Ozaryntsi (Ukraine),אוזארינצי (אוקראינה),Q2510543,BMC 202507,skipped: no valid 034
987013553860705171,https://www.nli.org.il/he/authorities/987013553860705171,20260212-20260218,live,dms-missing-leading-zero,[] d=E93901 e=E93901 f=N541646 g=N541646,d=E0093901 e=E0093901 f=N0541646 g=N0541646,Westerrönfeld (Germany),וסטרונפלד (גרמניה),246126443 | Q632121,beb 202507,skipped: no valid 034
987013553861505171,https://www.nli.org.il/he/authorities/987013553861505171,20260212-20260218,live,dms-missing-leading-zero,[] d=E91131 e=E91131 f=N500144 g=N500144,d=E0091131 e=E0091131 f=N0500144 g=N0500144,Wenighösbach (Germany),וניגהוסבאך (גרמניה),241509585 | Q2559444,beb 202507,skipped: no valid 034
